,distance,times,f_bl,lat,lon,mag,summ
28,0.0295734097578514,0.0000773,0.00000229,52.7741,160.5177,5.195,-5.64107890204521
24,0.589276258972131,0.00000392,0.00000231,52.7959,160.2562,4.77,-5.63693556160894
314,0.620916837703483,0.00000379,0.00000235,54.9421,162.7549,4.94,-5.62824609531009
2006,0.00158440768340928,0.00148598972823383,0.00000235,53.813,160.774,5.9,-5.62811725278512
2112,2.28209328534189,0.00000103,0.00000236,52.056,159.52,6.9,-5.62749477765099
1432,24.0809928986525,0.0000000986,0.00000237,51.739,159.189,5.2,-5.62441157262578
1268,0.0964473296371449,0.0000249,0.00000241,52.834,160.684,4.855,-5.61872002595839
23,0.796200388348086,0.00000304,0.00000242,52.7741,160.5177,5.195,-5.61573688855061
485,1.19936974742163,0.00000202,0.00000243,56.4047,163.7314,4.77,-5.61482037962853
1891,0.949541784151945,0.0000026,0.00000247,52.276,160.213,5.11,-5.60792362963023
2297,48.9620684019641,0.0000000505,0.00000247,53.783,161.432,4.855,-5.60696589446215
48,1.60431883524854,0.00000155,0.00000248,52.7361,160.9233,5.025,-5.60533718185837
2223,10.1346136864567,0.000000248,0.00000251,53.947,161.723,5.11,-5.59982662434433
1808,6.53935296877418,0.000000394,0.00000258,51.993,160.575,5,-5.58890800994276
416,0.13138516786728,0.00002,0.00000263,55.7431,162.2136,4.77,-5.5795561725305
212,0.441399541834629,0.00000607,0.00000268,51.1594,160.9103,5.28,-5.57217524233229
47,0.238160066736743,0.0000114,0.00000272,52.7945,161.0424,5.3,-5.56539543400959
2229,0.228567077827785,0.0000119,0.00000272,54.579,161.529,4.855,-5.56519938730364
1002,0.324748729073328,0.0000084,0.00000273,52.485,160.63,4.77,-5.56430227334866
394,0.218599030659051,0.0000127,0.00000277,58.8592,158.7873,4.77,-5.55747422494698
771,0.264727106653912,0.0000106,0.00000279,54.2869,162.9554,5.025,-5.55373976703363
999,0.0916787502732545,0.0000305,0.0000028,52.228,160.257,5.3,-5.55306353823038
2220,0.0635533065961951,0.000045,0.00000286,53.922,161.776,5.2,-5.54349010790132
2576,0.00135394554838321,0.00212114261526282,0.00000287,55.233,161.952,5.195,-5.54182893198054
313,0.395902299435894,0.00000743,0.00000294,54.8741,163.221,5.1,-5.53150081686458
52,0.774462471436719,0.0000038,0.00000294,52.7874,160.4892,4.855,-5.53140897118747
2640,0.427572620555769,0.00000689,0.00000295,51.779,159.428,4.855,-5.53053479681145
774,0.0382417494293366,0.0000774,0.00000296,54.0207,158.5667,4.77,-5.52854154422299
5,0.195468996412469,0.0000152,0.00000296,53.9198,160.4762,5,-5.52850902767273
2018,0.00039185431091238,0.00758045192517458,0.00000297,53.544,160.385,4.94,-5.52718027324313
2705,0.384979704035129,0.00000777,0.00000299,53.94,159.605,4.77,-5.52437692716784
572,0.0432094841274772,0.0000725,0.00000313,54.7925,164.4255,4.855,-5.50424794897854
1704,2.28555011337554,0.00000139,0.00000317,55.297,162.388,4.855,-5.49940179451971
1468,40.5042119815083,0.0000000784,0.00000317,55.099,160.362,4.77,-5.49828547714944
299,0.149681909544479,0.0000217,0.00000325,54.869,163.304,5,-5.48763516924688
754,0.00568815641171494,0.000579450361575562,0.0000033,56.0458,162.4303,4.855,-5.48201223177758
196,0.00209446230077297,0.00158328457552274,0.00000332,51.4205,159.8541,4.855,-5.47936847144778
1541,0.533602312325965,0.00000626,0.00000334,52.49,160.359,5.1,-5.47639700451868
483,12.8796325885937,0.000000259,0.00000334,56.23,164.5633,4.855,-5.47615042719297
1793,2.41620390941373,0.00000141,0.00000342,51.641,159.432,4.855,-5.46623708422239
128,0.0540483248487082,0.0000634,0.00000343,55.3229,163.0302,5.11,-5.4652652108995
470,7.42290887682353,0.000000463,0.00000344,56.1496,164.2282,5.195,-5.46398440529086
2605,0.0147334563865186,0.000233412655391404,0.00000344,53.417,160.388,5.4,-5.46357095880403
51,1.63611354903359,0.00000211,0.00000345,52.7914,160.8003,4.855,-5.46280375836512
2580,0.0273851191479913,0.000126504529748302,0.00000346,54.841,162.035,7.8,-5.46037928861488
2255,0.431096073152658,0.00000811,0.0000035,54.386,162.463,4.94,-5.45639345640051
2323,0.0043505587210683,0.000809830988186127,0.00000352,54.684,161.663,4.77,-5.45306057410794
2628,7.97491926986536,0.000000442,0.00000353,51.814,159.448,5.025,-5.45254454766719
2309,16.6217952190331,0.000000213,0.00000355,53.957,161.61,5.365,-5.45005150047102
2646,1.31240138685672,0.00000271,0.00000355,51.538,159.392,5.4,-5.44973503667755
835,0.448124745768678,0.00000797,0.00000357,53.587,161.7672,4.855,-5.44727351671818
1818,0.458368224532797,0.00000782,0.00000358,52.35,160.334,4.94,-5.44575510620779
1355,0.00021469816514379,0.016933734498268,0.00000364,52.1249,157.4969,5.28,-5.43941892087636
1350,0.000396240551407354,0.00919533322329099,0.00000364,53.7905,160.4652,5.28,-5.43847360870686
268,0.522294410882745,0.00000699,0.00000365,52.3872,160.623,5.195,-5.43767167370929
489,2.67578740980402,0.00000137,0.00000367,56.1821,164.0881,6.3,-5.43522599536605
512,7.39889620988149,0.000000512,0.00000379,50.0396,156.2166,4.77,-5.42126597915798
1296,0.0457879814851135,0.0000837,0.00000383,55.123,160.378,5.1,-5.41634950226923
2635,0.0523502645738588,0.0000734,0.00000384,51.814,159.448,5.025,-5.41547496414286
2123,0.0716743476814993,0.0000545,0.00000391,52.056,159.52,6.9,-5.40821917431648
559,0.8071155240857,0.00000484,0.00000391,54.5956,164.1659,4.855,-5.40812388435684
745,0.507656640062704,0.0000077,0.00000391,54.8473,163.6719,4.77,-5.40782294122398
528,0.477396402962895,0.00000825,0.00000394,53.4373,161.4133,4.94,-5.40449754318803
1846,0.0188470363172467,0.000209461981596533,0.00000395,55.764,160.831,4.855,-5.40365172475894
1856,0.0152690778796274,0.000260608379949632,0.00000398,52.379,159.894,4.855,-5.40019881330043
181,0.150534647083171,0.0000267,0.00000402,55.6603,162.566,4.855,-5.39544485411932
2242,0.145219517347673,0.0000278,0.00000403,53.939,161.798,4.94,-5.39440988734782
1878,1.45765631218868,0.00000282,0.00000411,53.427,161.762,4.855,-5.38656218115123
2070,0.000431743253769072,0.00954415179499348,0.00000412,52.231,159.65,5.4,-5.38503710184756
911,2.51859306831048,0.00000165,0.00000417,52.1503,159.8403,4.77,-5.38015315385557
134,0.101452817469244,0.0000411,0.00000417,55.4013,162.954,4.94,-5.37959272428993
2215,0.143834078086362,0.000029,0.00000418,54.113,161.701,4.855,-5.37928571273697
1161,4.89183595001449,0.000000854,0.00000418,55.871,160.04,4.77,-5.37882006444158
773,0.000982185662280006,0.00425922880654289,0.00000418,53.2216,159.7688,5.025,-5.37847543881027
410,0.561155605793473,0.00000769,0.00000431,58.9241,158.7878,5.365,-5.3650400269052
969,0.693713779238259,0.00000624,0.00000433,52.25,159.698,5.195,-5.36363694342017
68,7.06600046506303,0.000000619,0.00000438,52.9308,160.1331,7,-5.35884245659136
43,6.42454420500549,0.000000685,0.0000044,52.807,160.8245,4.8,-5.35643823543765
25,3.23025871462232,0.00000139,0.0000045,52.7855,160.0792,4.77,-5.34718923164728
834,0.0694096127938766,0.0000651,0.00000452,53.5487,161.744,4.94,-5.34526818286438
2272,1.23698416609519,0.00000366,0.00000453,53.706,161.605,4.855,-5.34429696042314
1003,3.78142405720039,0.00000121,0.00000456,52.482,160.761,4.94,-5.34106780184311
1131,0.406004954883493,0.0000113,0.00000459,50.005,157.408,5.365,-5.33799625176406
2182,7.08875565598409,0.000000649,0.0000046,54.55,161.799,4.94,-5.33690424042867
1661,0.000135868942973551,0.0341254306850983,0.00000464,53.5487,161.744,4.94,-5.33380166212504
2591,3.41964751912183,0.00000136,0.00000466,53.047,159.938,4.855,-5.33182271080632
139,0.347335503470334,0.0000135,0.00000467,55.361,163.0409,5.28,-5.33026358430997
1130,0.813772206500871,0.0000058,0.00000472,50.005,157.408,5.365,-5.32615297335085
738,0.000548070980359564,0.00868928370118298,0.00000476,54.4679,164.2886,4.77,-5.32217921567013
2743,0.0342651672727975,0.000140473359708829,0.00000481,52.575,159.026,4.855,-5.3175531741492
2214,14.3143544511377,0.000000341,0.00000487,52.679,160.522,4.94,-5.31207560028345
1870,0.00233899240391104,0.00211728329046409,0.00000495,55.585,162.378,5.195,-5.30519221850872
2642,0.2431938822042,0.0000208,0.00000506,51.632,159.531,4.77,-5.29597582871381
578,2.5357433863906,0.00000202,0.00000512,55.2636,164.4617,5.5,-5.29090927185203
2273,2.3160343160709,0.00000225,0.0000052,53.863,161.527,5.025,-5.28397001685715
1314,0.00938273721572378,0.000554821930175735,0.00000521,53.481,160.269,5.025,-5.28351682799336
420,0.68013887172017,0.00000774,0.00000527,55.7415,162.1828,5.2,-5.27841631350082
1768,0.0151283920794383,0.000349683896721081,0.00000529,52.408,159.537,4.77,-5.27653159540385
1895,37.8242892431276,0.00000014,0.0000053,53.813,160.774,5.9,-5.27558370222161
471,0.349964503674863,0.0000153,0.00000534,56.1632,164.1414,5.28,-5.27209076237974
816,0.109628137185698,0.0000488,0.00000535,56.212,164.3444,4.855,-5.27174087063826
60,1.4096023505287,0.00000387,0.00000545,53.0948,159.8046,4.77,-5.26367036193775
2173,9.97987680747378,0.000000551,0.0000055,52.603,158.48,4.855,-5.25994707689527
2691,0.0035116575312688,0.00160846446509231,0.00000565,53.631,160.475,4.77,-5.24807637385063
983,0.00254345945627629,0.00222698287489124,0.00000566,55.4669,162.9068,4.855,-5.24685830340054
2303,56.6182410741502,0.000000102,0.00000579,54.658,162.882,6.2,-5.23762916903484
688,0.546324896831727,0.0000106,0.0000058,52.809,160.4531,4.77,-5.2364983578681
2552,0.941486774656979,0.00000617,0.00000581,54.42,162.762,4.855,-5.23601566610641
1005,0.888991993278748,0.00000658,0.00000585,52.296,160.25,5.11,-5.23277463717803
944,1.02598083066327,0.00000571,0.00000585,52.5889,160.5673,5.195,-5.23252807334563
988,0.0579245060806023,0.000105587019477576,0.00000612,52.084,160.37,4.94,-5.21352712999188
622,0.0690047825625998,0.0000889,0.00000614,58.7327,158.7709,4.94,-5.21210212115373
473,4.7486395617781,0.00000133,0.00000633,56.1262,163.3822,4.855,-5.19852288458809
556,0.445358293804986,0.0000143,0.00000635,55.3997,164.2619,5.195,-5.19735789115217
1378,0.000861214143989333,0.00741168528610039,0.00000638,52.271,158.947,5.11,-5.19497187614641
2696,0.192218844428545,0.0000333,0.0000064,53.991,159.264,5.195,-5.19392893460776
770,0.277548301526771,0.0000232,0.00000644,54.2076,163.0568,5.28,-5.19136172299454
574,0.456625735624334,0.0000142,0.00000647,54.607,164.1742,5.3,-5.18924661711764
1511,0.538996489880757,0.0000121,0.0000065,52.137,157.293,6.4,-5.18712386690108
529,1.73531134791089,0.00000376,0.00000653,53.5379,161.4733,4.855,-5.18526782326374
659,0.00308492422595638,0.0021444849582216,0.00000662,52.9308,160.1331,7,-5.17943249457014
2267,21.7287939558479,0.000000305,0.00000663,54.854,162.949,5.4,-5.17846272803602
575,0.366141020805702,0.0000182,0.00000666,54.7983,164.0607,5.195,-5.17672722811712
2244,9.15559189558677,0.000000728,0.00000667,55.557,163.064,4.94,-5.17617883127175
1263,24.6878355179798,0.000000271,0.00000668,52.983,160.682,5.025,-5.17517577857973
683,2.14998174760383,0.00000313,0.00000672,53.4994,161.3009,4.94,-5.17236215335079
634,0.00481419095520816,0.00139874732282997,0.00000673,55.2976,161.8398,4.77,-5.17173741909189
94,0.00273804265466705,0.00249639422557949,0.00000684,52.8552,160.88,4.855,-5.16524662114019
1764,0.0984678753052959,0.00007,0.0000069,52.491,159.335,4.855,-5.16139867850639
92,0.00499948842272888,0.00139280546704739,0.00000696,52.7945,161.0424,5.3,-5.15718397016689
2760,0.190242104234298,0.0000368,0.00000701,52.171,159.046,5.5,-5.154577413888
1937,0.00303929288197048,0.00231344168642342,0.00000703,52.561,160.647,4.77,-5.15296889007662
502,0.181525684353274,0.0000393,0.00000713,51.5595,159.9174,4.855,-5.14687542530456
499,0.726779648578657,0.00001,0.00000727,51.449,159.8446,4.77,-5.13857508691585
630,0.0877373138063166,0.000084,0.00000737,51.5015,157.9214,5.11,-5.13248581354698
1775,0.0180960690049021,0.000407385585923571,0.00000737,52.458,159.388,4.77,-5.13241009756876
2765,0.00395406743972194,0.00188561026260237,0.00000746,51.494,159.442,5.8,-5.12750399451688
1322,0.0683304273731678,0.00010926715238463,0.00000747,52.449,160.379,5.11,-5.12689623791142
1940,3.39444743523838,0.00000224,0.00000762,52.609,160.478,5.2,-5.11832730098529
2602,0.149401017128925,0.0000514,0.00000767,50.659,157.104,5.11,-5.11504287553657
132,0.0346581844032887,0.000221528337982183,0.00000768,55.3836,162.9908,4.855,-5.11476490267586
431,0.661531627146274,0.0000116,0.0000077,52.5863,160.9758,4.855,-5.11342325888385
555,1.03644131954318,0.00000753,0.0000078,54.6388,164.2604,4.855,-5.10765439755788
2472,34.161471683967,0.000000229,0.00000782,53.752,161.746,6.4,-5.10678137644294
2248,2.4898840949683,0.00000318,0.00000793,54.554,162.029,4.77,-5.10074165234021
2221,33.6026127615017,0.000000236,0.00000794,53.897,161.84,5.025,-5.09991746965401
2277,19.6748607965222,0.000000405,0.00000796,53.537,161.857,5.28,-5.0989625597157
2744,0.00205076921955649,0.00391499173214272,0.00000803,53.151,159.955,4.94,-5.09535236037141
1148,0.291071109075144,0.0000278,0.0000081,50.892,157.218,5.8,-5.09161281314238
481,2.35798443219801,0.00000344,0.0000081,56.2187,164.3027,5.7,-5.0915188376849
1392,20.2099814643208,0.000000404,0.00000816,52.892,160.074,4.855,-5.08822581385044
2274,16.2949751561834,0.000000509,0.00000829,53.971,161.904,5.3,-5.0812004358006
1890,3.84670072677593,0.00000217,0.00000834,52.276,160.213,5.11,-5.07905217458631
1749,0.0480406180166266,0.000174729030382865,0.00000839,55.226,162.659,6.2,-5.0760263473647
984,0.232084588174631,0.0000364,0.00000844,52.213,160.05,5.11,-5.07382003889992
2261,2.41994825795059,0.00000351,0.0000085,54.878,162.844,5.1,-5.07079753806401
31,0.0145768775967225,0.00058913931875546,0.00000859,52.864,160.2654,5.365,-5.06611748478949
2288,104.150211254283,0.0000000838,0.00000873,53.9,161.846,4.9,-5.05914760283997
334,0.0171243463982185,0.000510861229860871,0.00000875,58.7451,158.8651,5.195,-5.0580830510879
852,0.369789716098553,0.000024,0.00000886,55.2049,163.2446,5.6,-5.0524858564384
472,3.07190814900643,0.00000292,0.00000898,56.1595,163.9419,5.195,-5.04671575796292
1472,0.128345097429897,0.0000705,0.00000905,54.961,161.374,4.94,-5.04342268730459
2593,0.00789488672487955,0.00115031659983067,0.00000908,53.433,160.396,5.28,-5.04183670983524
1858,78.5079512734471,0.000000117,0.00000915,50.375,156.562,5.6,-5.03848735179854
2172,12.2930550419844,0.000000746,0.00000917,52.154,159.641,5.7,-5.03783871677028
2597,0.611740375065889,0.000015,0.00000918,54.047,160.005,5.705,-5.03715430727676
1988,16.1521829375481,0.00000057,0.00000921,52.574,159.411,4.77,-5.03567073724308
2253,5.82317699068348,0.00000159,0.00000924,53.932,161.743,5.195,-5.03444984243627
436,0.0478187817479447,0.00019424679308584,0.00000929,55.8248,163.0333,5.11,-5.03204763479948
2264,0.357663437302984,0.000026,0.00000929,53.556,161.493,5.025,-5.03187040772662
1292,15.8029533804857,0.000000592,0.00000936,55.638,162.195,5.195,-5.02863251881825
2120,0.000878065318979261,0.0106854916554711,0.00000938,55.617,161.686,5.7,-5.02767866637474
508,0.00809091735191968,0.00116031955640727,0.00000939,53.8893,160.4227,4.77,-5.02742462304086
1260,0.139580336064046,0.0000675,0.00000942,52.629,160.415,5.025,-5.02615352812348
1931,0.0543888563626118,0.000174855348915449,0.00000951,52.957,159.732,4.94,-5.02181115088108
2055,0.00380760308113803,0.00251514892161286,0.00000958,53.813,160.774,5.9,-5.01878462574954
2578,0.00720875227889914,0.00133432035610096,0.00000962,52.239,159.526,6,-5.0168797867103
1594,0.0158115262675299,0.00061602321335475,0.00000974,53.263,159.699,5.875,-5.01142912830572
88,1.61057941399631,0.0000061,0.00000983,52.3729,159.5752,5.195,-5.00755626722761
629,0.00514765612078825,0.00193601551285397,0.00000997,52.9308,160.1331,7,-5.00148164011192
1328,0.0944442729533227,0.000105941267211204,0.00001,57.345,162.177,4.855,-4.99975920889009
1427,0.883954762333517,0.0000114,0.00001,51.706,159.357,4.77,-4.99853919255469
135,0.161110769185707,0.0000624,0.0000101,55.4013,162.954,4.94,-4.997685840297
2213,1.46398578409194,0.00000688,0.0000101,52.817,160.269,5.11,-4.99706273563955
2697,0.789831342885646,0.0000131,0.0000103,53.958,159.385,5.025,-4.9864133271635
45,0.459623568695627,0.0000225,0.0000103,53.0016,160.3787,6,-4.98586332072478
2159,0.00127431685944025,0.00827547668188487,0.0000105,52.9308,160.1331,7,-4.97692955177383
1504,0.0687616327977926,0.000153594453287466,0.0000106,52.202,157.372,4.94,-4.97627828678011
1903,2.14887397296553,0.00000492,0.0000106,52.561,160.647,4.77,-4.9760583267479
573,4.9539989012437,0.00000214,0.0000106,55.2762,163.1133,4.94,-4.97494721444649
1302,0.175805549305915,0.0000609,0.0000107,55.141,160.172,5.28,-4.97053662177169
2537,4.27698909916662,0.0000025,0.0000107,54.841,162.035,7.8,-4.97044080762769
2756,0.0022843007450219,0.00468738575687091,0.0000107,55.652,162.439,4.94,-4.97031602255464
1059,4.09521883919556,0.00000263,0.0000108,51.476,160.525,4.855,-4.96765852064082
143,0.281305180043607,0.0000388,0.0000109,52.2951,159.5037,5.195,-4.96148484550982
788,2.18834469304725,0.000005,0.0000109,53.9776,158.5463,7.2,-4.96126221974607
2731,0.00380694841676118,0.0028736480077587,0.0000109,53.792,161.596,5.705,-4.96098943727056
2168,0.300749013843044,0.0000366,0.000011,52.245,159.643,4.94,-4.95805611963507
1722,0.00233506636708866,0.00485501801309596,0.0000113,51.94,158.363,5.9,-4.94550992586874
997,1.77746754723817,0.00000638,0.0000113,52.287,160.537,4.94,-4.94524692387178
1362,0.657897913994001,0.0000174,0.0000114,52.84,159.464,4.94,-4.94228304497927
2201,0.00238805267226932,0.00479391295140524,0.0000114,53.813,160.774,5.9,-4.94126595460255
2212,0.469185030681032,0.0000244,0.0000115,54.113,161.701,4.855,-4.94096859531037
1607,2.47612430581478,0.00000464,0.0000115,52.215,160.067,5.025,-4.93980323576678
1887,0.000463788137038285,0.0252661033562181,0.0000117,52.31,160.003,5.28,-4.93114209573808
152,0.0498553471915032,0.000235413588519477,0.0000117,51.5116,159.7468,5.365,-4.93045672744741
1315,0.0814449517302805,0.000144795415373589,0.0000118,52.452,159.872,4.94,-4.92838101864974
1354,0.208701021514838,0.0000567,0.0000118,52.886,159.557,5.195,-4.92665820161139
1236,0.0562906847908533,0.000210932965542152,0.0000119,55.655,162.834,4.855,-4.92541900948475
1807,1.33076031381651,0.00000902,0.000012,52.097,160.828,5.025,-4.92064221300867
1639,0.178527328990423,0.0000675,0.0000121,53.427,159.852,4.77,-4.91899189619386
2049,0.430090364698596,0.0000282,0.0000121,55.201,163.146,5.2,-4.9165912309226
2178,0.342915758915639,0.0000358,0.0000123,52.889,160.067,6.4,-4.91097244913978
779,0.0308338033060578,0.000398826886537172,0.0000123,54.0207,158.5667,4.77,-4.91018847418076
2202,0.000931049741528371,0.0132760609056998,0.0000124,53.143,160.093,5.11,-4.90795787999977
421,159.101293475788,0.0000000777,0.0000124,55.8559,162.3498,4.855,-4.90785486186411
1422,0.1470840471406,0.0000873,0.0000128,54.203,154.322,7.3,-4.89160708410994
2238,1.91836527950434,0.00000674,0.0000129,54.043,161.957,4.77,-4.88849972946142
702,0.053505688999874,0.000241789475828361,0.0000129,56.9802,162.7941,5.365,-4.88816264534472
477,0.595905429922951,0.0000221,0.0000132,56.2144,163.8954,4.77,-4.88076651580529
296,1.34215873310826,0.00000981,0.0000132,54.869,163.304,5,-4.88054725728293
1889,0.000393542244908918,0.033905995491342,0.0000133,52.277,160.218,5.025,-4.87473214140154
1863,22.1686202944527,0.000000603,0.0000134,53.143,160.093,5.11,-4.87421479899134
2741,106.876892437101,0.000000125,0.0000134,53.823,160.439,5.4,-4.87324005204999
1642,0.145042560478277,0.0000932,0.0000135,53.168,160.175,4.855,-4.86911431057588
1480,6.08317345360728,0.00000223,0.0000136,52.038,158.568,4.855,-4.86774513067306
964,0.19645991682491,0.0000691,0.0000136,52.5945,159.8134,4.77,-4.86712548482358
2265,1.54918415971829,0.00000891,0.0000138,54.878,162.844,5.1,-4.85996009541659
887,40.4174265478265,0.000000342,0.0000138,52.4161,158.3332,4.94,-4.85886133659279
1547,0.00287620856959085,0.00487090505104732,0.000014,51.602,159.251,5.28,-4.85356996016636
144,0.293601488106469,0.0000479,0.0000141,52.2951,159.5037,5.195,-4.8515005864122
301,0.760986374260144,0.0000186,0.0000142,54.9093,162.5489,4.855,-4.84831558362844
979,0.0523171846784848,0.000273849935730848,0.0000143,52.044,160.336,5.365,-4.84384299121049
455,43.3092844209674,0.000000331,0.0000143,54.9159,160.7547,5.195,-4.84352219496921
934,2.11752952860941,0.00000679,0.0000144,54.8245,161.9712,5.025,-4.84217257946451
1404,0.349341957112811,0.0000414,0.0000145,52.994,159.642,5.11,-4.83924005497454
545,0.0370134034662676,0.000397879650775834,0.0000147,54.8376,164.6171,4.855,-4.83188925062374
2001,0.00298069574058863,0.00496941045312923,0.0000148,53.653,160.447,4.77,-4.82937748383906
1576,0.251882207372776,0.0000592,0.0000149,55.648,162.292,4.855,-4.82625563147487
1657,0.000250859119978873,0.0596431339272543,0.000015,55.6792,162.4859,4.94,-4.82500965035145
96,3.445746704406,0.00000436,0.000015,51.9532,158.955,5.8,-4.82281563750815
609,8.73778761260738,0.00000172,0.0000151,57.1214,161.8383,4.855,-4.82224245848868
2246,1.78948499942909,0.00000842,0.0000151,53.99,161.848,4.77,-4.8220601838053
956,0.119021954890065,0.000131644904608668,0.0000157,52.2518,160.6398,5.11,-4.8049688667409
571,7.01246418688241,0.00000225,0.0000158,55.3439,164.5099,6.1,-4.80194645161316
709,0.0545936250910674,0.000289205811557649,0.0000158,57.0243,162.7725,4.77,-4.80165105118338
784,14.0250783988594,0.00000114,0.000016,54.1811,158.7115,4.94,-4.79631774828769
435,0.0589407455394663,0.000275240655066781,0.0000162,52.5863,160.9758,4.855,-4.78987179228834
2735,0.062931180429231,0.000259720922085818,0.0000163,54.841,162.035,7.8,-4.78662718583697
2606,0.00127149257334258,0.0129568691819536,0.0000165,55.918,162.117,6.1,-4.78318609818227
864,0.292030979867178,0.0000564,0.0000165,55.484,160.5249,4.855,-4.78311445627313
2101,0.352788251598734,0.0000471,0.0000166,52.94,160.535,4.94,-4.77932588626551
657,0.200823690973735,0.000084,0.0000169,53.8592,160.6039,5.5,-4.77307006171973
1587,1.87328661314777,0.00000903,0.0000169,56.16,164.106,5.2,-4.77184507268389
1128,0.796597591563476,0.0000213,0.0000169,50.158,157.515,5.28,-4.77129927772763
2582,0.128033903125152,0.00013317930605397,0.0000171,54.841,162.035,7.8,-4.76823826717956
2190,0.00585330429477358,0.00292811491871072,0.0000171,53.665,160.544,5.11,-4.76601078037694
839,0.14019595972689,0.000122593152744549,0.0000172,53.5487,161.744,4.94,-4.76479828801837
262,0.0170000322355966,0.00102240948991679,0.0000174,52.7909,160.6865,4.855,-4.7599253831913
982,0.0963808441758764,0.00018090661097416,0.0000174,52.257,160.03,4.855,-4.75855483631822
697,0.00121163227044148,0.0143929823004704,0.0000174,50.6151,157.1732,5.1,-4.75847837692107
1650,0.671588769345763,0.000026,0.0000174,50.638,157.147,4.855,-4.75835791669485
80,0.444839704775806,0.0000392,0.0000175,52.627,158.7722,4.77,-4.75806481086713
2118,0.175520469834382,0.000100553716962178,0.0000176,55.183,162.163,5.025,-4.75327409834618
1526,199.204959887889,0.0000000897,0.0000179,54.332,160.106,4.94,-4.74806971008234
1586,0.387092539121378,0.0000463,0.0000179,56.228,164.204,4.77,-4.74668226602043
1490,0.135286918248919,0.000135107371880964,0.0000183,50.335,155.545,4.855,-4.73806514992861
1004,6.7007803184717,0.00000279,0.0000187,52.752,160.544,4.94,-4.72870305149744
320,3.84845777949231,0.00000486,0.0000187,54.7368,163.1803,6.6,-4.72794437598395
463,0.272751861613241,0.0000701,0.0000191,56.2213,164.3906,4.855,-4.71880783798771
2703,0.946998705778305,0.0000203,0.0000192,53.974,159.296,5.3,-4.71711868931565
1672,0.0353739250079359,0.000548634140925001,0.0000194,52.522,159.355,4.94,-4.71203391941443
526,1.33109029159405,0.0000146,0.0000195,53.598,161.2836,4.94,-4.71099772540257
2048,12.5411515220395,0.00000157,0.0000197,55.201,163.146,5.2,-4.70481634100247
2702,1.3898673956361,0.0000142,0.0000198,53.974,159.296,5.3,-4.70403643631966
1717,0.0404437335936534,0.000496546826018941,0.0000201,55.659,160.036,4.855,-4.6971885488307
1634,0.0105855979501184,0.00190585788423263,0.0000202,55.209,161.859,5.8,-4.69519409180572
2241,3.0354169564669,0.00000666,0.0000202,54.957,161.771,4.855,-4.69441692999076
1653,2.48451818754856,0.00000817,0.0000203,56.045,162.82,4.77,-4.69239134206734
118,6.92584664194629,0.000003,0.0000208,50.6792,156.313,6.1,-4.68204552286262
